dt,Базовый индекс потребительских цен на товары и услуги,Ключевая ставка,Price,istest,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_3А, РФ CPT авто Центральный ФО, руб./т, без НДС","Лом_3А, РФ CPT авто Уральский ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_3А, РФ CPT авто Южный ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_Б26 легированный (Ni 9,3%), РФ CPT, руб./т, без НДС","ГБЖ_Россия, FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","Чугун_FOB Бразилия Юг, $/т","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Чугун_FOB Россия Дальневосточные порты, $/т","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","Лом_3А, РФ FCA ж/д Кемеровская обл, руб./т, без НДС","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Чугун_CFR Западная Европа, $/т","Лом_3А, РФ FCA ж/д Челябинская обл, руб./т, без НДС","Лом_3А, РФ FCA ж/д ХМАО, руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Чугун_CFR Китай, $/т","Лом_3А, РФ FCA ж/д Самарская обл, руб./т, без НДС","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д Нижегородская обл, руб./т, без НДС","Чугун_CFR NOLA США, $/т","Лом_3А, РФ FCA ж/д Новосибирская обл, руб./т, без НДС","Лом_3А, РФ FCA ж/д Свердловская обл, руб./т, без НДС","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т"
2015-10-05,100.82,7.75,24000.0,0.0,4150.0,165.0,11357.0,9553.0,10670.0,55.0,285.5,4000.0,62.0,27450.0,27950.0,175.0,165.0,216.0,28000.0,188.0,3300.0,90000.0,15100.0,9209.0,425.0,41.0,4550.0,525.0,8800.0,10043.0,4200.0,195.0,15800.0,1155.0,2150.0,14000.0,79.0,3225.0,249.5,10474.0,4400.0,490.0,19400.0,16566.0,187.0,322.5,16993.0,4001.0,3300.0,0.0,312.0,0.0,18353.0,297.5,2949.0,2018.0,1107.0,22.0,64.0,101.0,77.0,125.5
2015-10-12,100.82,7.75,23800.0,0.0,4375.0,154.0,11310.0,9574.0,10531.0,55.0,285.5,4200.0,62.0,27450.0,27950.0,167.0,163.0,216.0,28000.0,183.0,3450.0,90000.0,15100.0,9382.0,425.0,41.0,4750.0,525.0,9100.0,9928.0,4650.0,190.0,15800.0,1155.0,2150.0,14000.0,80.0,3225.0,249.5,10552.0,5000.0,490.0,19400.0,16566.0,178.0,322.5,16993.0,4335.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2949.0,2018.0,1107.0,22.0,64.0,101.0,77.0,125.5
2015-10-19,100.82,7.75,23800.0,0.0,4375.0,153.0,11182.0,9554.0,10400.0,55.0,285.5,4200.0,62.0,27450.0,27950.0,159.0,154.0,205.0,28000.0,183.0,3450.0,90000.0,15100.0,9316.0,425.0,41.0,4750.0,525.0,9100.0,9746.0,4650.0,175.0,15800.0,1155.0,2150.0,14000.0,79.0,3225.0,249.5,10620.0,5000.0,490.0,19400.0,16566.0,170.0,322.5,16993.0,4335.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2949.0,2018.0,1107.0,22.0,64.0,101.0,77.0,125.5
2015-10-26,100.82,7.75,24200.0,0.0,4375.0,154.0,11052.0,9582.0,10384.0,52.0,285.5,4200.0,59.0,27450.0,27950.0,158.0,151.0,189.0,28000.0,173.0,3450.0,90000.0,15100.0,9354.0,425.0,38.5,4750.0,525.0,9100.0,9679.0,4650.0,180.0,15800.0,1155.0,2150.0,14000.0,78.0,3225.0,249.5,10652.0,5000.0,490.0,19400.0,16566.0,173.0,322.5,16993.0,4335.0,3800.0,0.0,312.0,0.0,18353.0,297.5,3307.0,2178.0,1099.0,22.0,64.0,101.0,77.0,125.5
2015-11-02,100.82,7.75,24500.0,0.0,4375.0,167.0,10624.0,9485.0,10008.0,50.0,285.5,4200.0,58.0,27450.0,27950.0,164.0,158.0,189.0,28000.0,173.0,3450.0,90000.0,15100.0,9444.0,425.0,37.5,4750.0,525.0,9100.0,9242.0,4650.0,185.0,15800.0,1155.0,2150.0,14000.0,77.0,3225.0,249.5,10625.0,5000.0,490.0,19400.0,16566.0,186.0,322.5,16993.0,4335.0,3800.0,0.0,312.0,0.0,18353.0,297.5,3307.0,2178.0,1099.0,22.0,64.0,101.0,77.0,125.5
2015-11-09,100.82,7.75,24500.0,0.0,4375.0,174.0,10529.0,9195.0,9850.0,48.0,285.5,4200.0,59.5,27450.0,27950.0,178.0,166.0,181.0,28000.0,173.0,3450.0,90000.0,15100.0,9236.0,425.0,42.5,4750.0,525.0,9000.0,8991.0,4650.0,185.0,15800.0,1155.0,2150.0,11000.0,76.0,3225.0,249.5,10437.0,5000.0,490.0,19400.0,16566.0,195.0,322.5,16993.0,4335.0,3800.0,0.0,312.0,0.0,18353.0,297.5,3307.0,2178.0,1099.0,22.0,64.0,101.0,77.0,125.5
2015-11-16,100.82,7.75,23950.0,0.0,4375.0,182.0,10142.0,8938.0,9541.0,48.0,285.5,4200.0,57.5,27450.0,27950.0,180.0,175.0,181.0,28000.0,173.0,3450.0,90000.0,15100.0,9053.0,425.0,40.5,4750.0,525.0,9000.0,8618.0,4650.0,190.0,15800.0,1155.0,2150.0,11000.0,74.0,3225.0,249.5,10356.0,5000.0,490.0,19400.0,16566.0,200.0,322.5,16993.0,4335.0,3800.0,0.0,312.0,0.0,18353.0,297.5,3307.0,2178.0,1099.0,22.0,64.0,101.0,77.0,125.5
2015-11-23,100.82,7.75,23750.0,0.0,4375.0,181.0,9428.0,8844.0,9154.0,46.0,285.5,4200.0,54.5,27450.0,27950.0,179.0,173.0,181.0,28000.0,173.0,3450.0,90000.0,15100.0,8416.0,425.0,37.5,4750.0,525.0,9000.0,8259.0,4650.0,190.0,15800.0,1155.0,2150.0,11000.0,73.0,3225.0,249.5,9808.0,5000.0,490.0,19400.0,16566.0,196.0,322.5,16993.0,4335.0,3800.0,0.0,312.0,0.0,18353.0,297.5,3307.0,2178.0,1099.0,22.0,64.0,101.0,77.0,125.5
2015-11-30,100.82,7.75,23100.0,0.0,4375.0,180.0,9133.0,8878.0,9052.0,44.0,285.5,4200.0,51.5,27450.0,27950.0,179.0,168.0,183.0,28000.0,173.0,3450.0,90000.0,15100.0,8036.0,425.0,34.5,4750.0,525.0,9000.0,8160.0,4650.0,185.0,15800.0,1155.0,2150.0,11000.0,72.0,3225.0,249.5,9381.0,5000.0,490.0,19400.0,16566.0,191.0,322.5,16993.0,4335.0,3800.0,0.0,312.0,0.0,18353.0,297.5,3150.0,2112.0,1125.0,22.0,64.0,101.0,77.0,125.5
2015-12-07,100.82,7.75,22800.0,0.0,4375.0,176.0,9103.0,8660.0,9138.0,41.0,285.5,4200.0,52.5,27450.0,27950.0,178.0,163.0,183.0,28000.0,173.0,3450.0,90000.0,15100.0,8002.0,425.0,37.5,4750.0,525.0,9000.0,8112.0,4650.0,180.0,15800.0,1155.0,1925.0,11000.0,74.0,2825.0,249.5,9350.0,5000.0,490.0,19400.0,16566.0,190.0,322.5,16993.0,4335.0,3800.0,0.0,312.0,0.0,18353.0,297.5,3150.0,2112.0,1125.0,22.0,64.0,101.0,77.0,125.5
2015-12-14,100.82,7.75,22000.0,0.0,4375.0,176.0,9143.0,8330.0,9142.0,39.0,285.5,4200.0,50.5,27450.0,27950.0,178.0,161.0,183.0,28000.0,173.0,3450.0,90000.0,15100.0,8067.0,425.0,35.5,4750.0,525.0,9000.0,8115.0,4650.0,180.0,15800.0,1155.0,1925.0,11000.0,75.0,2825.0,249.5,9326.0,5000.0,490.0,19400.0,16566.0,187.0,322.5,16993.0,4335.0,3800.0,0.0,312.0,0.0,18353.0,297.5,3150.0,2112.0,1125.0,22.0,64.0,101.0,77.0,125.5
2015-12-21,100.82,7.75,21700.0,0.0,4375.0,174.0,9268.0,8016.0,9135.0,39.0,285.5,4200.0,51.5,27450.0,27950.0,175.0,160.0,183.0,28000.0,173.0,3450.0,90000.0,15100.0,7813.0,425.0,36.5,4750.0,525.0,9000.0,8050.0,4650.0,180.0,15800.0,1155.0,1925.0,11000.0,75.0,2825.0,249.5,8888.0,5000.0,490.0,19400.0,16566.0,187.0,322.5,16993.0,4335.0,3800.0,0.0,312.0,0.0,18353.0,297.5,3150.0,2112.0,1125.0,22.0,64.0,101.0,77.0,125.5
2015-12-28,100.82,7.75,21300.0,0.0,4375.0,172.0,9337.0,8134.0,9116.0,40.0,285.5,4200.0,52.5,27450.0,27950.0,168.0,158.0,183.0,28000.0,173.0,3450.0,90000.0,15100.0,7638.0,425.0,37.5,4750.0,525.0,9000.0,8064.0,4650.0,180.0,15800.0,1155.0,1925.0,11000.0,76.0,2825.0,249.5,8934.0,5000.0,490.0,19400.0,16566.0,186.0,322.5,16993.0,4335.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2826.0,1884.0,1115.0,22.0,64.0,101.0,77.0,125.5
2016-01-04,100.82,7.75,21300.0,0.0,4375.0,172.0,9332.0,8077.0,9095.0,42.0,285.5,4200.0,54.5,27450.0,27950.0,168.0,160.0,183.0,28000.0,173.0,3450.0,90000.0,15100.0,7554.0,425.0,39.5,4750.0,525.0,9000.0,8067.0,4650.0,180.0,15800.0,1155.0,1925.0,11000.0,76.0,2825.0,249.5,8973.0,5000.0,490.0,19400.0,16566.0,189.0,322.5,16993.0,4335.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2826.0,1884.0,1115.0,22.0,64.0,101.0,77.0,125.5
2016-01-11,100.82,7.75,21300.0,0.0,4325.0,173.0,9428.0,8058.0,9221.0,42.0,285.5,4200.0,54.5,27450.0,27950.0,174.0,160.0,183.0,28000.0,173.0,3450.0,90000.0,15100.0,7439.0,425.0,39.5,4700.0,525.0,9000.0,7826.0,4650.0,185.0,15800.0,1155.0,1650.0,11000.0,77.0,2525.0,249.5,8963.0,5000.0,490.0,19400.0,16566.0,188.0,322.5,16993.0,4335.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2826.0,1884.0,1115.0,22.0,64.0,101.0,77.0,125.5
2016-01-18,100.82,7.75,21200.0,0.0,4325.0,173.0,9240.0,8387.0,9089.0,40.0,285.5,4200.0,53.5,27450.0,27950.0,175.0,159.0,183.0,28000.0,173.0,3450.0,90000.0,15100.0,7538.0,425.0,38.5,4700.0,525.0,9000.0,8090.0,4650.0,190.0,15800.0,1130.0,1650.0,11000.0,77.0,2525.0,249.5,8981.0,5000.0,490.0,19400.0,16566.0,186.0,322.5,16993.0,4322.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2826.0,1884.0,1115.0,22.0,64.0,101.0,77.0,125.5
2016-01-25,100.82,7.75,21000.0,0.0,4325.0,172.0,9272.0,8361.0,9126.0,42.0,285.5,4200.0,54.0,27450.0,27950.0,174.0,156.0,183.0,28000.0,174.0,3450.0,90000.0,15100.0,7649.0,425.0,39.0,4700.0,525.0,9000.0,8176.0,4650.0,190.0,15800.0,1130.0,1650.0,11000.0,75.0,2525.0,249.5,9023.0,5000.0,490.0,19400.0,16566.0,181.0,322.5,16993.0,4322.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2826.0,1884.0,1115.0,22.0,64.0,101.0,77.0,125.5
2016-02-01,100.82,7.75,21000.0,0.0,4325.0,165.0,9339.0,8860.0,9231.0,42.0,285.5,4200.0,54.0,27450.0,27950.0,168.0,153.0,183.0,28000.0,177.0,3450.0,90000.0,15100.0,7650.0,425.0,39.0,4700.0,525.0,9000.0,8247.0,4650.0,190.0,15800.0,1130.0,1650.0,11000.0,75.0,2525.0,249.5,9067.0,5000.0,490.0,19400.0,16566.0,177.0,322.5,16993.0,4322.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2456.0,1751.0,1134.0,22.0,64.0,101.0,77.0,125.5
2016-02-08,100.82,7.75,21000.0,0.0,4325.0,165.0,9249.0,9094.0,9428.0,44.0,285.5,4200.0,48.5,27450.0,27950.0,167.0,150.0,181.0,28000.0,177.0,3450.0,90000.0,15100.0,7916.0,425.0,35.5,4700.0,525.0,8650.0,8366.0,4650.0,185.0,15800.0,1130.0,1725.0,11700.0,74.0,2525.0,249.5,9011.0,5000.0,490.0,19400.0,16566.0,176.0,322.5,16993.0,4322.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2456.0,1751.0,1134.0,22.0,64.0,101.0,77.0,125.5
2016-02-15,100.82,7.75,21200.0,0.0,4325.0,164.0,9442.0,9094.0,9540.0,44.0,285.5,4200.0,48.5,27450.0,27950.0,168.0,148.0,185.0,28000.0,176.0,3450.0,90000.0,15100.0,8037.0,425.0,35.5,4700.0,525.0,8650.0,8502.0,4650.0,185.0,15800.0,1130.0,1725.0,11700.0,73.0,2525.0,249.5,9224.0,5000.0,490.0,19400.0,16566.0,175.0,322.5,16993.0,4322.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2456.0,1751.0,1134.0,22.0,64.0,101.0,77.0,125.5
2016-02-22,100.82,7.75,21800.0,0.0,4325.0,166.0,9335.0,9177.0,9664.0,47.0,285.5,4200.0,50.0,27450.0,27950.0,170.0,150.0,187.0,28000.0,177.0,3450.0,90000.0,15100.0,8163.0,425.0,38.0,4700.0,525.0,8650.0,8603.0,4650.0,187.0,15800.0,1130.0,1725.0,11700.0,74.0,2525.0,249.5,9232.0,5000.0,490.0,19400.0,16566.0,175.0,322.5,16993.0,4322.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2456.0,1751.0,1134.0,22.0,64.0,101.0,77.0,125.5
2016-02-29,100.82,7.75,22450.0,0.0,4325.0,177.0,9408.0,8899.0,9745.0,50.0,285.5,4200.0,53.0,27450.0,27950.0,182.0,160.0,188.0,28000.0,177.0,3450.0,90000.0,15100.0,8007.0,425.0,40.0,4700.0,525.0,8650.0,8729.0,4650.0,189.0,15800.0,1130.0,1725.0,11700.0,76.0,2525.0,249.5,9276.0,5000.0,490.0,19400.0,16566.0,188.0,322.5,16993.0,4322.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2596.0,1828.0,1077.0,21.0,64.0,101.0,77.0,125.5
2016-03-07,100.82,7.75,23300.0,0.0,4325.0,189.0,9437.0,9266.0,9724.0,51.0,285.5,4200.0,57.5,27450.0,27950.0,190.0,169.0,192.0,28000.0,182.0,3450.0,90000.0,15100.0,7993.0,425.0,44.5,4700.0,525.0,8650.0,8760.0,4650.0,210.0,15800.0,1130.0,1875.0,12300.0,79.0,2850.0,249.5,9373.0,5000.0,490.0,19400.0,16566.0,195.0,322.5,16993.0,4322.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2596.0,1828.0,1077.0,21.0,64.0,101.0,77.0,125.5
2016-03-14,100.82,7.75,23800.0,0.0,4325.0,203.0,9887.0,8946.0,9729.0,60.0,285.5,4200.0,61.0,27450.0,27950.0,206.0,186.0,193.0,28000.0,200.0,3450.0,90000.0,15100.0,8604.0,425.0,48.0,4700.0,525.0,8650.0,9023.0,4650.0,210.0,15800.0,1130.0,1875.0,12300.0,79.0,2850.0,249.5,9501.0,5000.0,490.0,19400.0,16566.0,208.0,322.5,16993.0,4322.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2596.0,1828.0,1077.0,21.0,64.0,101.0,77.0,125.5
2016-03-21,100.82,7.75,25500.0,0.0,4325.0,214.0,9933.0,8800.0,10195.0,55.0,285.5,4200.0,60.0,27450.0,27950.0,215.0,191.0,190.0,28000.0,210.0,3450.0,90000.0,15100.0,8865.0,425.0,47.0,4700.0,525.0,8650.0,9462.0,4650.0,240.0,15800.0,1130.0,1875.0,12300.0,80.0,2850.0,249.5,9711.0,5000.0,490.0,19400.0,16566.0,220.0,322.5,16993.0,4322.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2596.0,1828.0,1077.0,21.0,64.0,101.0,77.0,125.5
2016-03-28,100.82,7.75,26700.0,0.0,4325.0,217.0,9990.0,8900.0,10444.0,57.0,285.5,4200.0,61.0,27450.0,27950.0,217.0,200.0,214.0,28000.0,228.0,3450.0,90000.0,15100.0,8942.0,425.0,48.0,4700.0,525.0,8650.0,9745.0,4650.0,250.0,15800.0,1130.0,1875.0,12300.0,80.0,2850.0,249.5,9836.0,5000.0,490.0,19400.0,16566.0,227.0,322.5,16993.0,4322.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2818.0,2001.0,1074.0,21.0,64.0,101.0,77.0,125.5
2016-04-04,100.82,7.75,29900.0,0.0,4325.0,225.0,9901.0,8700.0,10595.0,54.0,285.5,4200.0,63.0,27450.0,27950.0,229.0,208.0,236.0,28000.0,238.0,3450.0,90000.0,15100.0,9096.0,425.0,47.0,4700.0,525.0,8650.0,9847.0,4650.0,250.0,15800.0,1130.0,1875.0,12300.0,82.0,2850.0,249.5,9847.0,5000.0,490.0,19400.0,16566.0,232.0,322.5,16993.0,4322.0,3800.0,0.0,312.0,0.0,18353.0,297.5,2818.0,2001.0,1074.0,21.0,64.0,101.0,77.0,125.5
2016-04-11,100.82,7.75,29950.0,0.0,4575.0,240.0,10292.0,9006.0,10673.0,54.0,285.5,4400.0,63.0,27450.0,27950.0,244.0,223.0,241.0,28000.0,243.0,3550.0,90000.0,15100.0,9097.0,425.0,47.0,5150.0,525.0,8850.0,9857.0,5075.0,260.0,15800.0,1250.0,2275.0,14200.0,86.0,3325.0,249.5,10284.0,5400.0,490.0,19400.0,16566.0,258.0,322.5,16993.0,4642.0,4100.0,0.0,312.0,0.0,18353.0,297.5,2818.0,2001.0,1074.0,21.0,64.0,101.0,77.0,125.5
2016-04-18,100.82,7.75,31500.0,0.0,4575.0,257.0,10153.0,8701.0,10732.0,59.0,285.5,4400.0,66.5,27450.0,27950.0,261.0,242.0,244.0,28000.0,248.0,3550.0,90000.0,15100.0,9268.0,425.0,49.5,5150.0,525.0,8850.0,9924.0,5075.0,275.0,15800.0,1250.0,2275.0,14200.0,90.0,3325.0,249.5,10461.0,5400.0,490.0,19400.0,16566.0,268.0,322.5,16993.0,4642.0,4100.0,0.0,312.0,0.0,18353.0,297.5,2818.0,2001.0,1074.0,21.0,64.0,101.0,77.0,125.5
2016-04-25,100.82,7.75,31900.0,0.0,4575.0,274.0,10120.0,8760.0,11019.0,65.0,285.5,4400.0,69.5,27450.0,27950.0,277.0,255.0,251.0,28000.0,268.0,3550.0,90000.0,15100.0,9717.0,425.0,52.5,5150.0,525.0,8850.0,10402.0,5075.0,295.0,15800.0,1250.0,2275.0,14200.0,94.0,3325.0,249.5,10579.0,5400.0,490.0,19400.0,16566.0,293.0,322.5,16993.0,4642.0,4100.0,0.0,312.0,0.0,18353.0,297.5,2818.0,2001.0,1074.0,21.0,64.0,101.0,77.0,125.5
2016-05-02,100.82,7.75,40300.0,0.0,4575.0,289.0,10471.0,8734.0,11567.0,64.0,285.5,4400.0,69.0,27450.0,27950.0,289.0,271.0,288.0,28000.0,275.0,3550.0,90000.0,15100.0,10325.0,425.0,52.0,5150.0,525.0,8850.0,10849.0,5075.0,325.0,15800.0,1250.0,2275.0,14200.0,97.0,3325.0,249.5,10763.0,5400.0,490.0,19400.0,16566.0,309.0,322.5,16993.0,4642.0,4100.0,0.0,312.0,0.0,18353.0,297.5,3506.0,2304.0,1119.0,22.0,64.0,101.0,77.0,125.5
2016-05-09,100.82,7.75,43500.0,0.0,4575.0,309.0,11395.0,8788.0,11860.0,60.0,285.5,4400.0,67.5,27450.0,27950.0,315.0,288.0,295.0,28000.0,305.0,3550.0,90000.0,15100.0,10585.0,425.0,51.0,5150.0,525.0,8850.0,11034.0,5075.0,325.0,15800.0,1250.0,2250.0,19500.0,96.0,3275.0,249.5,10978.0,5400.0,490.0,19400.0,16566.0,327.0,322.5,16993.0,4642.0,4100.0,0.0,312.0,0.0,18353.0,297.5,3506.0,2304.0,1119.0,22.0,64.0,101.0,77.0,125.5
2016-05-16,100.82,7.75,43350.0,0.0,4575.0,299.0,12611.0,10887.0,12128.0,55.0,285.5,4400.0,65.0,27450.0,27950.0,306.0,271.0,295.0,28000.0,285.0,3550.0,90000.0,15100.0,10986.0,425.0,48.5,5150.0,525.0,8850.0,11282.0,5075.0,315.0,15800.0,1250.0,2250.0,19500.0,94.0,3275.0,249.5,11980.0,5400.0,490.0,19400.0,16566.0,299.0,322.5,16993.0,4642.0,4100.0,0.0,312.0,0.0,18353.0,297.5,3506.0,2304.0,1119.0,22.0,64.0,101.0,77.0,125.5
2016-05-23,100.82,7.75,42950.0,0.0,4575.0,289.0,12380.0,10862.0,12196.0,55.0,285.5,4400.0,65.0,27450.0,27950.0,302.0,254.0,295.0,28000.0,270.0,3550.0,90000.0,15100.0,11022.0,425.0,48.5,5150.0,525.0,8850.0,11403.0,5075.0,285.0,15800.0,1250.0,2250.0,19500.0,91.0,3275.0,249.5,12248.0,5400.0,490.0,19400.0,16566.0,296.0,322.5,16993.0,4642.0,4100.0,0.0,312.0,0.0,18353.0,297.5,3506.0,2304.0,1119.0,22.0,64.0,101.0,77.0,125.5
2016-05-30,100.82,7.75,42000.0,0.0,4575.0,274.0,12420.0,10793.0,12443.0,51.0,285.5,4400.0,60.0,27450.0,27950.0,288.0,199.0,292.0,28000.0,250.0,3550.0,90000.0,15100.0,11457.0,425.0,46.5,5150.0,525.0,8850.0,11810.0,5075.0,280.0,15800.0,1250.0,2250.0,19500.0,86.0,3275.0,249.5,12613.0,5400.0,490.0,19400.0,16566.0,275.0,322.5,16993.0,4642.0,4100.0,0.0,312.0,0.0,18353.0,297.5,3434.0,2284.0,1149.0,22.0,64.0,101.0,77.0,125.5
2016-06-06,100.82,7.75,38300.0,0.0,4575.0,251.0,12587.0,11245.0,12890.0,51.0,285.5,4400.0,60.0,27450.0,27950.0,254.0,195.0,290.0,28000.0,230.0,3550.0,90000.0,15100.0,11276.0,425.0,46.5,5150.0,525.0,8875.0,11984.0,5075.0,265.0,15800.0,1250.0,2375.0,17750.0,87.0,3350.0,249.5,12801.0,5400.0,490.0,19400.0,16566.0,255.0,322.5,16993.0,4642.0,4100.0,0.0,312.0,0.0,18353.0,297.5,3434.0,2284.0,1149.0,22.0,64.0,101.0,77.0,125.5
2016-06-13,100.82,7.75,37500.0,0.0,4575.0,216.0,12587.0,11222.0,12802.0,52.0,285.5,4400.0,68.5,27450.0,27950.0,217.0,198.0,286.0,28000.0,225.0,3550.0,90000.0,15100.0,11296.0,425.0,50.5,5150.0,525.0,8875.0,11884.0,5075.0,245.0,15800.0,1250.0,2375.0,17750.0,90.0,3350.0,249.5,12570.0,5400.0,490.0,19400.0,16566.0,232.0,322.5,16993.0,4642.0,4100.0,0.0,312.0,0.0,18353.0,297.5,3434.0,2284.0,1149.0,22.0,64.0,101.0,77.0,125.5
2016-06-20,100.82,7.75,36800.0,0.0,4575.0,211.0,12827.0,11117.0,12540.0,51.0,285.5,4400.0,68.0,27450.0,27950.0,215.0,193.0,288.0,28000.0,233.0,3550.0,90000.0,15100.0,11213.0,425.0,50.0,5150.0,525.0,8875.0,11643.0,5075.0,250.0,15800.0,1250.0,2375.0,17750.0,91.0,3350.0,249.5,12311.0,5400.0,490.0,19400.0,16566.0,228.0,322.5,16993.0,4642.0,4100.0,0.0,312.0,0.0,18353.0,297.5,3434.0,2284.0,1149.0,22.0,64.0,101.0,77.0,125.5
2016-06-27,100.82,7.75,35400.0,0.0,4575.0,211.0,12750.0,11051.0,12171.0,51.0,285.5,4400.0,68.0,27450.0,27950.0,222.0,194.0,288.0,28000.0,233.0,3550.0,90000.0,15100.0,11015.0,425.0,50.0,5150.0,525.0,8875.0,11323.0,5075.0,250.0,15800.0,1250.0,2375.0,17750.0,91.0,3350.0,249.5,12160.0,5400.0,490.0,19400.0,16566.0,221.0,322.5,16993.0,4642.0,4100.0,0.0,312.0,0.0,18353.0,297.5,3541.0,2373.0,1157.0,22.0,64.0,101.0,77.0,125.5
2016-07-04,100.82,7.75,34400.0,0.0,4575.0,203.0,12157.0,9292.0,12045.0,54.0,285.5,4400.0,69.0,27450.0,27950.0,207.0,193.0,253.0,28000.0,233.0,3550.0,90000.0,15100.0,10216.0,425.0,51.5,5150.0,525.0,8875.0,10824.0,5075.0,240.0,15800.0,1250.0,2375.0,17750.0,91.0,3350.0,249.5,11178.0,5400.0,490.0,19400.0,16566.0,217.0,322.5,16993.0,4642.0,4100.0,0.0,312.0,0.0,18353.0,297.5,3541.0,2373.0,1157.0,22.0,64.0,101.0,77.0,125.5
2016-07-11,100.82,7.75,33400.0,0.0,4575.0,202.0,11872.0,9427.0,11352.0,56.0,285.5,4400.0,62.5,27450.0,27950.0,203.0,185.0,245.0,28000.0,226.0,3550.0,90000.0,15100.0,9895.0,425.0,45.0,5150.0,525.0,9025.0,10444.0,5075.0,245.0,15800.0,1250.0,2025.0,15900.0,92.0,3075.0,249.5,11159.0,5400.0,490.0,19400.0,16566.0,212.0,322.5,16993.0,4622.0,3900.0,0.0,312.0,0.0,18353.0,297.5,3541.0,2373.0,1157.0,22.0,64.0,101.0,77.0,125.5
